filename,datetime,date,time,hour,minute,Trachurus_trachurus,Trisopterus_minutus,Trisopterus_luscus,Merlangius_merlangus,total_fish
SmartBayCam2_2025-08-04_2130.png,2025-08-04 21:30:00,2025-08-04,21:30,21,30,17,0,0,0,17
SmartBayCam2_2025-08-04_2200.png,2025-08-04 22:00:00,2025-08-04,22:00,22,0,13,0,0,0,13
SmartBayCam2_2025-08-04_2230.png,2025-08-04 22:30:00,2025-08-04,22:30,22,30,26,2,0,0,28
SmartBayCam2_2025-08-04_2300.png,2025-08-04 23:00:00,2025-08-04,23:00,23,0,27,1,0,0,28
SmartBayCam2_2025-08-04_2330.png,2025-08-04 23:30:00,2025-08-04,23:30,23,30,25,0,0,0,25
SmartBayCam2_2025-08-05_0000.png,2025-08-05 00:00:00,2025-08-05,00:00,0,0,10,0,0,0,10
SmartBayCam2_2025-08-05_0030.png,2025-08-05 00:30:00,2025-08-05,00:30,0,30,33,0,0,0,33
SmartBayCam2_2025-08-05_0100.png,2025-08-05 01:00:00,2025-08-05,01:00,1,0,17,0,0,0,17
SmartBayCam2_2025-08-05_0130.png,2025-08-05 01:30:00,2025-08-05,01:30,1,30,26,0,0,0,26
SmartBayCam2_2025-08-05_0200.png,2025-08-05 02:00:00,2025-08-05,02:00,2,0,17,0,0,0,17
SmartBayCam2_2025-08-05_0230.png,2025-08-05 02:30:00,2025-08-05,02:30,2,30,16,0,0,0,16
SmartBayCam2_2025-08-05_0300.png,2025-08-05 03:00:00,2025-08-05,03:00,3,0,22,0,0,0,22
SmartBayCam2_2025-08-05_0330.png,2025-08-05 03:30:00,2025-08-05,03:30,3,30,27,0,0,0,27
SmartBayCam2_2025-08-05_0400.png,2025-08-05 04:00:00,2025-08-05,04:00,4,0,28,0,0,0,28
SmartBayCam2_2025-08-05_0430.png,2025-08-05 04:30:00,2025-08-05,04:30,4,30,14,0,0,0,14
SmartBayCam2_2025-08-05_0500.png,2025-08-05 05:00:00,2025-08-05,05:00,5,0,25,0,1,0,26
SmartBayCam2_2025-08-05_0530.png,2025-08-05 05:30:00,2025-08-05,05:30,5,30,24,0,0,0,24
SmartBayCam2_2025-08-05_0600.png,2025-08-05 06:00:00,2025-08-05,06:00,6,0,33,1,0,0,34
SmartBayCam2_2025-08-05_0630.png,2025-08-05 06:30:00,2025-08-05,06:30,6,30,20,0,0,0,20
SmartBayCam2_2025-08-05_0700.png,2025-08-05 07:00:00,2025-08-05,07:00,7,0,15,0,0,0,15
SmartBayCam2_2025-08-05_0730.png,2025-08-05 07:30:00,2025-08-05,07:30,7,30,6,0,0,0,6
SmartBayCam2_2025-08-05_0800.png,2025-08-05 08:00:00,2025-08-05,08:00,8,0,30,0,0,0,30
SmartBayCam2_2025-08-05_0830.png,2025-08-05 08:30:00,2025-08-05,08:30,8,30,62,0,0,0,62
SmartBayCam2_2025-08-05_0900.png,2025-08-05 09:00:00,2025-08-05,09:00,9,0,29,1,0,0,30
SmartBayCam2_2025-08-05_0930.png,2025-08-05 09:30:00,2025-08-05,09:30,9,30,15,1,0,0,16
SmartBayCam2_2025-08-05_1000.png,2025-08-05 10:00:00,2025-08-05,10:00,10,0,0,1,0,0,1
SmartBayCam2_2025-08-05_1030.png,2025-08-05 10:30:00,2025-08-05,10:30,10,30,0,11,0,0,11
SmartBayCam2_2025-08-05_1100.png,2025-08-05 11:00:00,2025-08-05,11:00,11,0,0,0,0,0,0
SmartBayCam2_2025-08-05_1130.png,2025-08-05 11:30:00,2025-08-05,11:30,11,30,24,0,0,0,24
SmartBayCam2_2025-08-05_1200.png,2025-08-05 12:00:00,2025-08-05,12:00,12,0,0,11,1,0,12
SmartBayCam2_2025-08-05_1230.png,2025-08-05 12:30:00,2025-08-05,12:30,12,30,0,3,0,0,3
SmartBayCam2_2025-08-05_1300.png,2025-08-05 13:00:00,2025-08-05,13:00,13,0,1,2,1,0,4
SmartBayCam2_2025-08-05_1330.png,2025-08-05 13:30:00,2025-08-05,13:30,13,30,3,3,0,0,6
SmartBayCam2_2025-08-05_1400.png,2025-08-05 14:00:00,2025-08-05,14:00,14,0,9,0,0,0,9
SmartBayCam2_2025-08-05_1430.png,2025-08-05 14:30:00,2025-08-05,14:30,14,30,8,3,0,0,11
SmartBayCam2_2025-08-05_1500.png,2025-08-05 15:00:00,2025-08-05,15:00,15,0,5,2,0,0,7
SmartBayCam2_2025-08-05_1530.png,2025-08-05 15:30:00,2025-08-05,15:30,15,30,17,0,0,0,17
SmartBayCam2_2025-08-05_1600.png,2025-08-05 16:00:00,2025-08-05,16:00,16,0,54,0,0,0,54
SmartBayCam2_2025-08-05_1630.png,2025-08-05 16:30:00,2025-08-05,16:30,16,30,18,1,0,0,19
SmartBayCam2_2025-08-05_1700.png,2025-08-05 17:00:00,2025-08-05,17:00,17,0,18,1,0,0,19
SmartBayCam2_2025-08-05_1730.png,2025-08-05 17:30:00,2025-08-05,17:30,17,30,35,0,0,0,35
SmartBayCam2_2025-08-05_1800.png,2025-08-05 18:00:00,2025-08-05,18:00,18,0,33,1,0,0,34
SmartBayCam2_2025-08-05_1830.png,2025-08-05 18:30:00,2025-08-05,18:30,18,30,6,1,1,0,8
SmartBayCam2_2025-08-05_1900.png,2025-08-05 19:00:00,2025-08-05,19:00,19,0,44,2,0,0,46
SmartBayCam2_2025-08-05_1930.png,2025-08-05 19:30:00,2025-08-05,19:30,19,30,45,1,0,0,46
SmartBayCam2_2025-08-05_2000.png,2025-08-05 20:00:00,2025-08-05,20:00,20,0,24,0,0,0,24
SmartBayCam2_2025-08-05_2030.png,2025-08-05 20:30:00,2025-08-05,20:30,20,30,0,1,0,0,1
SmartBayCam2_2025-08-05_2100.png,2025-08-05 21:00:00,2025-08-05,21:00,21,0,28,0,0,0,28
SmartBayCam2_2025-08-05_2130.png,2025-08-05 21:30:00,2025-08-05,21:30,21,30,17,0,0,0,17
SmartBayCam2_2025-08-05_2200.png,2025-08-05 22:00:00,2025-08-05,22:00,22,0,25,0,0,0,25
SmartBayCam2_2025-08-05_2230.png,2025-08-05 22:30:00,2025-08-05,22:30,22,30,25,1,0,0,26
SmartBayCam2_2025-08-05_2300.png,2025-08-05 23:00:00,2025-08-05,23:00,23,0,39,0,0,0,39
SmartBayCam2_2025-08-05_2330.png,2025-08-05 23:30:00,2025-08-05,23:30,23,30,32,1,0,0,33
SmartBayCam2_2025-08-06_0000.png,2025-08-06 00:00:00,2025-08-06,00:00,0,0,41,1,0,0,42
SmartBayCam2_2025-08-06_0030.png,2025-08-06 00:30:00,2025-08-06,00:30,0,30,35,0,0,0,35
SmartBayCam2_2025-08-06_0100.png,2025-08-06 01:00:00,2025-08-06,01:00,1,0,23,0,0,0,23
SmartBayCam2_2025-08-06_0130.png,2025-08-06 01:30:00,2025-08-06,01:30,1,30,20,1,0,0,21
SmartBayCam2_2025-08-06_0200.png,2025-08-06 02:00:00,2025-08-06,02:00,2,0,26,1,0,1,28
SmartBayCam2_2025-08-06_0230.png,2025-08-06 02:30:00,2025-08-06,02:30,2,30,19,0,0,0,19
SmartBayCam2_2025-08-06_0300.png,2025-08-06 03:00:00,2025-08-06,03:00,3,0,23,0,0,0,23
SmartBayCam2_2025-08-06_0330.png,2025-08-06 03:30:00,2025-08-06,03:30,3,30,4,0,0,0,4
SmartBayCam2_2025-08-06_0400.png,2025-08-06 04:00:00,2025-08-06,04:00,4,0,25,0,0,0,25
SmartBayCam2_2025-08-06_0430.png,2025-08-06 04:30:00,2025-08-06,04:30,4,30,15,0,0,0,15
SmartBayCam2_2025-08-06_0500.png,2025-08-06 05:00:00,2025-08-06,05:00,5,0,7,0,0,0,7
SmartBayCam2_2025-08-06_0530.png,2025-08-06 05:30:00,2025-08-06,05:30,5,30,21,2,0,0,23
SmartBayCam2_2025-08-06_0600.png,2025-08-06 06:00:00,2025-08-06,06:00,6,0,30,2,0,0,32
SmartBayCam2_2025-08-06_0630.png,2025-08-06 06:30:00,2025-08-06,06:30,6,30,0,3,0,0,3
SmartBayCam2_2025-08-06_0700.png,2025-08-06 07:00:00,2025-08-06,07:00,7,0,1,0,0,0,1
SmartBayCam2_2025-08-06_0730.png,2025-08-06 07:30:00,2025-08-06,07:30,7,30,0,0,0,0,0
SmartBayCam2_2025-08-06_0800.png,2025-08-06 08:00:00,2025-08-06,08:00,8,0,3,1,0,0,4
SmartBayCam2_2025-08-06_0830.png,2025-08-06 08:30:00,2025-08-06,08:30,8,30,0,0,0,0,0
SmartBayCam2_2025-08-06_0900.png,2025-08-06 09:00:00,2025-08-06,09:00,9,0,0,0,0,0,0
SmartBayCam2_2025-08-06_0930.png,2025-08-06 09:30:00,2025-08-06,09:30,9,30,0,0,0,0,0
SmartBayCam2_2025-08-06_1000.png,2025-08-06 10:00:00,2025-08-06,10:00,10,0,0,1,0,0,1
SmartBayCam2_2025-08-06_1030.png,2025-08-06 10:30:00,2025-08-06,10:30,10,30,0,1,0,0,1
SmartBayCam2_2025-08-06_1100.png,2025-08-06 11:00:00,2025-08-06,11:00,11,0,0,1,0,0,1
SmartBayCam2_2025-08-06_1130.png,2025-08-06 11:30:00,2025-08-06,11:30,11,30,0,0,0,0,0
SmartBayCam2_2025-08-06_1200.png,2025-08-06 12:00:00,2025-08-06,12:00,12,0,0,4,0,0,4
SmartBayCam2_2025-08-06_1230.png,2025-08-06 12:30:00,2025-08-06,12:30,12,30,0,14,0,0,14
SmartBayCam2_2025-08-06_1300.png,2025-08-06 13:00:00,2025-08-06,13:00,13,0,19,1,0,0,20
SmartBayCam2_2025-08-06_1330.png,2025-08-06 13:30:00,2025-08-06,13:30,13,30,15,0,0,0,15
SmartBayCam2_2025-08-06_1400.png,2025-08-06 14:00:00,2025-08-06,14:00,14,0,83,0,0,0,83
SmartBayCam2_2025-08-06_1430.png,2025-08-06 14:30:00,2025-08-06,14:30,14,30,66,1,0,1,68
SmartBayCam2_2025-08-06_1500.png,2025-08-06 15:00:00,2025-08-06,15:00,15,0,89,0,0,0,89
SmartBayCam2_2025-08-06_1530.png,2025-08-06 15:30:00,2025-08-06,15:30,15,30,15,2,0,0,17
SmartBayCam2_2025-08-06_1600.png,2025-08-06 16:00:00,2025-08-06,16:00,16,0,25,2,0,0,27
SmartBayCam2_2025-08-06_1630.png,2025-08-06 16:30:00,2025-08-06,16:30,16,30,26,2,0,0,28
SmartBayCam2_2025-08-06_1700.png,2025-08-06 17:00:00,2025-08-06,17:00,17,0,19,0,0,0,19
SmartBayCam2_2025-08-06_1730.png,2025-08-06 17:30:00,2025-08-06,17:30,17,30,42,2,0,0,44
SmartBayCam2_2025-08-06_1800.png,2025-08-06 18:00:00,2025-08-06,18:00,18,0,60,0,0,0,60
SmartBayCam2_2025-08-06_1830.png,2025-08-06 18:30:00,2025-08-06,18:30,18,30,55,0,0,0,55
SmartBayCam2_2025-08-06_1900.png,2025-08-06 19:00:00,2025-08-06,19:00,19,0,66,2,0,0,68
SmartBayCam2_2025-08-06_1930.png,2025-08-06 19:30:00,2025-08-06,19:30,19,30,72,2,0,0,74
SmartBayCam2_2025-08-06_2000.png,2025-08-06 20:00:00,2025-08-06,20:00,20,0,75,1,0,0,76
SmartBayCam2_2025-08-06_2030.png,2025-08-06 20:30:00,2025-08-06,20:30,20,30,25,0,0,0,25
SmartBayCam2_2025-08-06_2100.png,2025-08-06 21:00:00,2025-08-06,21:00,21,0,24,0,0,0,24
SmartBayCam2_2025-08-06_2130.png,2025-08-06 21:30:00,2025-08-06,21:30,21,30,37,0,0,0,37
SmartBayCam2_2025-08-06_2200.png,2025-08-06 22:00:00,2025-08-06,22:00,22,0,30,2,0,0,32
SmartBayCam2_2025-08-06_2230.png,2025-08-06 22:30:00,2025-08-06,22:30,22,30,49,0,0,0,49
SmartBayCam2_2025-08-06_2300.png,2025-08-06 23:00:00,2025-08-06,23:00,23,0,41,0,0,0,41
SmartBayCam2_2025-08-06_2330.png,2025-08-06 23:30:00,2025-08-06,23:30,23,30,26,0,0,0,26
SmartBayCam2_2025-08-07_0000.png,2025-08-07 00:00:00,2025-08-07,00:00,0,0,26,0,0,0,26
SmartBayCam2_2025-08-07_0030.png,2025-08-07 00:30:00,2025-08-07,00:30,0,30,23,1,0,0,24
SmartBayCam2_2025-08-07_0100.png,2025-08-07 01:00:00,2025-08-07,01:00,1,0,28,0,0,0,28
SmartBayCam2_2025-08-07_0130.png,2025-08-07 01:30:00,2025-08-07,01:30,1,30,18,0,0,0,18
SmartBayCam2_2025-08-07_0200.png,2025-08-07 02:00:00,2025-08-07,02:00,2,0,17,0,0,0,17
SmartBayCam2_2025-08-07_0230.png,2025-08-07 02:30:00,2025-08-07,02:30,2,30,9,0,0,0,9
SmartBayCam2_2025-08-07_0300.png,2025-08-07 03:00:00,2025-08-07,03:00,3,0,5,0,0,0,5
SmartBayCam2_2025-08-07_0330.png,2025-08-07 03:30:00,2025-08-07,03:30,3,30,19,1,0,0,20
SmartBayCam2_2025-08-07_0400.png,2025-08-07 04:00:00,2025-08-07,04:00,4,0,23,0,0,0,23
SmartBayCam2_2025-08-07_0430.png,2025-08-07 04:30:00,2025-08-07,04:30,4,30,23,0,0,0,23
SmartBayCam2_2025-08-07_0500.png,2025-08-07 05:00:00,2025-08-07,05:00,5,0,0,0,0,0,0
SmartBayCam2_2025-08-07_0530.png,2025-08-07 05:30:00,2025-08-07,05:30,5,30,21,0,0,0,21
SmartBayCam2_2025-08-07_0600.png,2025-08-07 06:00:00,2025-08-07,06:00,6,0,19,0,0,0,19
SmartBayCam2_2025-08-07_0630.png,2025-08-07 06:30:00,2025-08-07,06:30,6,30,16,1,0,0,17
SmartBayCam2_2025-08-07_0700.png,2025-08-07 07:00:00,2025-08-07,07:00,7,0,27,1,0,0,28
SmartBayCam2_2025-08-07_0730.png,2025-08-07 07:30:00,2025-08-07,07:30,7,30,12,0,0,0,12
SmartBayCam2_2025-08-07_0800.png,2025-08-07 08:00:00,2025-08-07,08:00,8,0,7,1,0,0,8
SmartBayCam2_2025-08-07_0830.png,2025-08-07 08:30:00,2025-08-07,08:30,8,30,10,1,0,0,11
SmartBayCam2_2025-08-07_0900.png,2025-08-07 09:00:00,2025-08-07,09:00,9,0,0,2,0,0,2
SmartBayCam2_2025-08-07_0930.png,2025-08-07 09:30:00,2025-08-07,09:30,9,30,0,1,0,0,1
SmartBayCam2_2025-08-07_1000.png,2025-08-07 10:00:00,2025-08-07,10:00,10,0,0,2,0,0,2
SmartBayCam2_2025-08-07_1030.png,2025-08-07 10:30:00,2025-08-07,10:30,10,30,0,1,0,0,1
SmartBayCam2_2025-08-07_1100.png,2025-08-07 11:00:00,2025-08-07,11:00,11,0,1,0,0,0,1
SmartBayCam2_2025-08-07_1130.png,2025-08-07 11:30:00,2025-08-07,11:30,11,30,6,0,0,0,6
SmartBayCam2_2025-08-07_1200.png,2025-08-07 12:00:00,2025-08-07,12:00,12,0,0,2,0,0,2
SmartBayCam2_2025-08-07_1230.png,2025-08-07 12:30:00,2025-08-07,12:30,12,30,1,4,0,0,5
SmartBayCam2_2025-08-07_1300.png,2025-08-07 13:00:00,2025-08-07,13:00,13,0,0,2,1,0,3
SmartBayCam2_2025-08-07_1330.png,2025-08-07 13:30:00,2025-08-07,13:30,13,30,0,0,1,0,1
SmartBayCam2_2025-08-07_1400.png,2025-08-07 14:00:00,2025-08-07,14:00,14,0,0,1,0,0,1
SmartBayCam2_2025-08-07_1430.png,2025-08-07 14:30:00,2025-08-07,14:30,14,30,0,0,0,0,0
SmartBayCam2_2025-08-07_1500.png,2025-08-07 15:00:00,2025-08-07,15:00,15,0,0,2,0,0,2
SmartBayCam2_2025-08-07_1530.png,2025-08-07 15:30:00,2025-08-07,15:30,15,30,0,1,0,0,1
SmartBayCam2_2025-08-07_1600.png,2025-08-07 16:00:00,2025-08-07,16:00,16,0,0,0,0,0,0
SmartBayCam2_2025-08-07_1630.png,2025-08-07 16:30:00,2025-08-07,16:30,16,30,1,2,0,0,3
SmartBayCam2_2025-08-07_1700.png,2025-08-07 17:00:00,2025-08-07,17:00,17,0,0,0,0,0,0
SmartBayCam2_2025-08-07_1730.png,2025-08-07 17:30:00,2025-08-07,17:30,17,30,30,0,0,0,30
SmartBayCam2_2025-08-07_1800.png,2025-08-07 18:00:00,2025-08-07,18:00,18,0,14,0,0,0,14
SmartBayCam2_2025-08-07_1830.png,2025-08-07 18:30:00,2025-08-07,18:30,18,30,5,0,3,0,8
SmartBayCam2_2025-08-07_1900.png,2025-08-07 19:00:00,2025-08-07,19:00,19,0,57,0,0,0,57
SmartBayCam2_2025-08-07_1930.png,2025-08-07 19:30:00,2025-08-07,19:30,19,30,21,1,2,0,24
SmartBayCam2_2025-08-07_2000.png,2025-08-07 20:00:00,2025-08-07,20:00,20,0,43,0,0,0,43
SmartBayCam2_2025-08-07_2030.png,2025-08-07 20:30:00,2025-08-07,20:30,20,30,30,0,0,0,30
SmartBayCam2_2025-08-07_2100.png,2025-08-07 21:00:00,2025-08-07,21:00,21,0,21,0,0,0,21
SmartBayCam2_2025-08-07_2130.png,2025-08-07 21:30:00,2025-08-07,21:30,21,30,22,0,0,0,22
SmartBayCam2_2025-08-07_2200.png,2025-08-07 22:00:00,2025-08-07,22:00,22,0,24,0,0,0,24
SmartBayCam2_2025-08-07_2230.png,2025-08-07 22:30:00,2025-08-07,22:30,22,30,0,2,0,0,2
SmartBayCam2_2025-08-07_2300.png,2025-08-07 23:00:00,2025-08-07,23:00,23,0,13,3,0,0,16
SmartBayCam2_2025-08-07_2330.png,2025-08-07 23:30:00,2025-08-07,23:30,23,30,34,0,0,0,34
